date,price,scaled_price,30_day_MA,price_diff1,price_diff2
1969-08-12,0.0001000767254895,-1.165663613657586,0.002865641436212157,-0.0001000767254895,-6.671781699289999e-05
1969-09-12,6.671781699302964e-05,-1.1657906806661318,0.002736097674884028,-3.3358908496470356e-05,6.671781699302964e-05
1969-10-12,0.0001000767254895,-1.165663613657586,0.0026054419499393477,3.3358908496470356e-05,6.671781699294071e-05
1969-11-12,0.000200153450979,-1.1652824126319485,0.002478678097652594,0.0001000767254895,6.671781699302964e-05
1969-12-12,0.0002668712679721,-1.1650282786148565,0.002353915779875634,6.671781699309998e-05,-3.335890849640002e-05
1970-02-01,0.0001167561797378,-1.1656000801533128,0.0022210361276978545,-0.00015011508823429997,-0.00021683290522739996
1970-05-01,0.0001834739967308,-1.1653459461362212,0.0020926043299862775,6.671781699299999e-05,0.00021683290522729997
1970-06-01,0.0001000767254895,-1.165663613657586,0.001961948605041598,-8.33972712413e-05,-0.0001501150882343
1970-07-01,6.671781699302964e-05,-1.1657906806661318,0.0018274010074389921,-3.3358908496470356e-05,5.003836274482964e-05
1970-08-01,3.335890849651829e-05,-1.1659177476746774,0.0016984132279191393,-3.335890849651135e-05,-4.0996394647108136e-17
1970-09-01,0.0,-1.1660448146832234,0.0015655335757413593,-3.335890849651829e-05,-6.938893903907228e-18
1970-12-01,5.003836274477397e-05,-1.1658542141704047,0.0014326539235635818,5.003836274477397e-05,8.339727124129226e-05
1970-02-02,5.671014444407277e-05,-1.1658288007686954,0.001304444518575314,6.671781699298801e-06,-4.3366581045475167e-05
1970-03-02,6.671781699302964e-05,-1.1657906806661318,0.0011760127208637384,1.0007672548956875e-05,3.335890849658074e-06
1970-04-02,6.671781699302964e-05,-1.1657906806661318,0.0010486928867687129,0.0,-1.0007672548956875e-05
1970-05-02,6.671781699302964e-05,-1.1657906806661318,0.0009199274999721704,0.0,0.0
1970-06-02,6.671781699302964e-05,-1.1657906806661318,0.0007924964695154881,0.0,0.0
1970-09-02,7.338959869233191e-05,-1.1657652672644223,0.0006915301731327058,6.6717816993022705e-06,6.6717816993022705e-06
1970-10-02,8.339727124128532e-05,-1.1657271471618587,0.0005908974658348886,1.0007672548953406e-05,3.3358908496511352e-06
1970-11-02,6.671781699302964e-05,-1.1657906806661318,0.0004930446675784497,-1.6679454248255676e-05,-2.6687126797209082e-05
1970-12-02,6.671781699302964e-05,-1.1657906806661318,0.000404087578254414,0.0,1.6679454248255676e-05
1970-02-03,6.671781699302964e-05,-1.1657906806661318,0.00032569414328760825,0.0,0.0
1970-03-03,7.338959869233191e-05,-1.1657652672644223,0.00025641880997651604,6.6717816993022705e-06,6.6717816993022705e-06
1970-04-03,5.3374253594421633e-05,-1.16584150746955,0.00018147246222101676,-2.001534509791028e-05,-2.668712679721255e-05
1970-05-03,6.004603529372737e-05,-1.1658160940678408,0.00012009207058743434,6.67178169930574e-06,2.668712679721602e-05
1970-06-03,3.335890849651829e-05,-1.1659177476746774,0.00010674850718883161,-2.6687126797209082e-05,-3.335890849651482e-05
1970-09-03,3.335890849651829e-05,-1.1659177476746774,9.89647618729789e-05,0.0,2.6687126797209082e-05
1970-10-03,4.003069019581709e-05,-1.1658923342729683,8.97354638556128e-05,6.671781699298801e-06,6.671781699298801e-06
1970-11-03,6.004603529372737e-05,-1.1658160940678408,8.395325304955038e-05,2.001534509791028e-05,1.334356339861148e-05
1970-12-03,6.004603529372737e-05,-1.1658160940678408,7.928300586004129e-05,0.0,-2.001534509791028e-05
1970-01-04,0.0003169096307168,-1.164837678102038,8.651076936761794e-05,0.00025686359542307263,0.00025686359542307263
1970-02-04,0.0003169096307168,-1.164837678102038,9.485049649174362e-05,0.0,-0.00025686359542307263
1970-03-04,0.0002935583947693,-1.16492662500802,0.00010129988546773695,-2.3351235947499996e-05,-2.3351235947499996e-05
1970-06-04,0.0002535277045735,-1.1650791054182748,0.00010307902725422029,-4.0030690195800016e-05,-1.667945424830002e-05
1970-07-04,0.0002668712679721,-1.1650282786148565,0.00010307902725422029,1.3343563398599987e-05,5.3374253594400004e-05
1970-08-04,0.0003169096307168,-1.164837678102038,0.0001097508089535203,5.0038362744700025e-05,3.669479934610004e-05
1970-09-04,0.0003269173032658,-1.164799557999474,0.00011453225250468697,1.0007672548999972e-05,-4.003069019570005e-05
1970-10-04,0.0003169096307168,-1.164837678102038,0.00012176001601226362,-1.0007672548999972e-05,-2.0015345097999944e-05
1970-01-05,0.000650498715682,-1.163567008016579,0.00014121937930189598,0.0003335890849652,0.00034359675751419996
1970-04-05,0.0006938652967274,-1.1634018209054697,0.00016323625890959202,4.336658104540003e-05,-0.00029022250391979996
1970-05-05,0.0008806751843079,-1.1626902456576127,0.00019259209838652202,0.0001868098875805,0.00014344330653509997
1970-06-05,0.0008840110751576,-1.1626775389567579,0.0002203911888002829,3.3358908496999243e-06,-0.00018347399673080008
