date,price
1972-07-08,0.02175000833972713
1972-08-08,0.02081595890182473
1972-09-08,0.02018213964039097
1972-10-08,0.021249624712279418
1972-11-08,0.020549087633852624
1972-01-09,0.02131634252927244
1972-04-09,0.02131634252927244
1972-05-09,0.021383060346265477
1972-06-09,0.02141641925476199
1972-07-09,0.02148313707175501
1972-08-09,0.02148313707175501
1972-11-09,0.02158321379724456
1972-12-09,0.02131634252927244
1972-02-10,0.019514961470460696
1972-03-10,0.01948160256196417
1972-04-10,0.020215498548887482
1972-05-10,0.020482369816859594
1972-06-10,0.020415651999866564
1972-09-10,0.020415651999866564
1972-10-10,0.020248857457384
1972-11-10,0.02008206291490143
1972-12-10,0.019865230009674086
1972-01-11,0.019414884744971148
1972-02-11,0.019414884744971148
1972-03-11,0.019514961470460696
1972-06-11,0.01944824365346766
1972-07-11,0.019331487473729862
1972-08-11,0.019181372385495547
1972-09-11,0.018814424392033895
1972-10-11,0.018614270941054813
1972-01-12,0.019548320378957207
1972-04-12,0.019014577843012977
1972-05-12,0.018814424392033895
1972-06-12,0.018814424392033895
1972-07-12,0.018814424392033895
1972-08-12,0.018814424392033895
1972-11-12,0.018680988758047835
1972-12-12,0.018680988758047835
1973-02-01,0.020148780731894453
1973-03-01,0.020282216365880512
1973-04-01,0.0200153450979084
1973-05-01,0.020248857457384
1973-08-01,0.020148780731894453
1973-09-01,0.02018213964039097
1973-10-01,0.02008206291490143
1973-11-01,0.020098742369149686
1973-12-01,0.02018213964039097
1973-01-02,0.02114954798678987
1973-02-02,0.021349701437768966
1973-05-02,0.021816726156720152
1973-06-02,0.022617339960636487
1973-07-02,0.022517263235146953
1973-08-02,0.022750775594622547
1973-09-02,0.022150315241685294
1973-12-02,0.022450545418153917
1973-01-03,0.033892651032458226
1973-02-03,0.03429295793441639
1973-05-03,0.03275844814357674
1973-06-03,0.03209126997364647
1973-07-03,0.031757680888681326
1973-08-03,0.03259165360109418
1973-09-03,0.03200787270240518
1973-12-03,0.031757680888681326
1973-02-04,0.03626113353571072
1973-03-04,0.036761517163158425
1973-04-04,0.036928311705640995
1973-05-04,0.037361977516095685
1973-06-04,0.03726190079060614
1973-09-04,0.03742869533308871
1973-10-04,0.03742869533308871
1973-11-04,0.03759548987557128
1973-12-04,0.037361977516095685
1973-01-05,0.037228541882109625
1973-02-05,0.03716182406511659
1973-03-05,0.03696167061413751
